# f(Hz),1.0,2.0,3.0,4.0,5.0
2.441406250000000000e-04,8.977590143164995595e+01,1.014194751094349840e+02,1.089398136373508947e+02,1.146264752764853512e+02,1.192528439341918727e+02
4.882812500000000000e-04,8.956328188944581825e+01,1.012440211581986773e+02,1.088130388707277092e+02,1.145540791806224803e+02,1.192384705567588128e+02
7.324218750000000000e-04,8.934641420584566163e+01,1.010626742699400893e+02,1.086789939910485572e+02,1.144731986381706719e+02,1.192145233952334138e+02
9.765625000000000000e-04,8.912533456493370920e+01,1.008754709576667210e+02,1.085377109324328870e+02,1.143838574392976994e+02,1.191810151387723096e+02
1.220703125000000000e-03,8.890008084924470211e+01,1.006824502119471987e+02,1.083892249196941862e+02,1.142860835240634430e+02,1.191379635279510865e+02
1.464843750000000000e-03,8.867069261151426929e+01,1.004836534694022134e+02,1.082335744364329457e+02,1.141799089528913100e+02,1.190853913305955700e+02
1.708984375000000000e-03,8.843721104458143145e+01,1.002791245784489575e+02,1.080708011892883320e+02,1.140653698718555233e+02,1.190233263108151363e+02
1.953125000000000000e-03,8.819967894949715514e+01,1.000689097623600787e+02,1.079009500684182967e+02,1.139425064728605719e+02,1.189518011913170596e+02
2.197265625000000000e-03,8.795814070189597089e+01,9.985305757970779439e+01,1.077240691042884322e+02,1.138113629488014595e+02,1.188708536090991146e+02
2.441406250000000000e-03,8.771264221669100891e+01,9.963161888226598251e+01,1.075402094208560300e+02,1.136719874438058184e+02,1.187805260646334489e+02
2.685546874999999566e-03,8.746323091115793602e+01,9.940464677045095243e+01,1.073494251852449537e+02,1.135244319986687316e+02,1.186808658646711336e+02
2.929687500000000000e-03,8.720995566647444264e+01,9.917219654638491022e+01,1.071517735540140848e+02,1.133687524916044111e+02,1.185719250588123970e+02
3.173828125000000434e-03,8.695286678778681733e+01,9.893432566467255640e+01,1.069473146161290629e+02,1.132050085744465804e+02,1.184537603700032520e+02
3.417968750000000434e-03,8.669201596287661005e+01,9.869109368098376933e+01,1.067361113327537652e+02,1.130332636044420980e+02,1.183264331191318632e+02
3.662109374999999566e-03,8.642745621950415114e+01,9.844256219854166545e+01,1.065182294739852580e+02,1.128535845717899093e+02,1.181900091439137555e+02
3.906250000000000000e-03,8.615924188150711416e+01,9.818879481261767239e+01,1.062937375526607724e+02,1.126660420230871011e+02,1.180445587122665785e+02
4.150390625000000000e-03,8.588742852373474079e+01,9.792985705313931533e+01,1.060627067553711953e+02,1.124707099808520212e+02,1.178901564303872505e+02
4.394531250000000867e-03,8.561207292590083284e+01,9.766581632551978487e+01,1.058252108708213513e+02,1.122676658593025962e+02,1.177268811457567210e+02
4.638671875000000000e-03,8.533323302543840327e+01,9.739674184982067118e+01,1.055813262156802921e+02,1.120569903765737081e+02,1.175548158453060665e+02
4.882812500000000000e-03,8.505096786944285725e+01,9.712270459836271641e+01,1.053311315580713767e+02,1.118387674635660431e+02,1.173740475489896227e+02
5.126953125000000000e-03,8.476533756578899670e+01,9.684377723190014819e+01,1.050747080388528474e+02,1.116130841696220699e+02,1.171846671990168858e+02
5.371093750000000867e-03,8.447640323350954361e+01,9.656003403447725475e+01,1.048121390908449229e+02,1.113800305652320759e+02,1.169867695450044067e+02
5.615234375000000000e-03,8.418422695252291987e+01,9.627155084708631705e+01,1.045435103561604535e+02,1.111396996419758807e+02,1.167804530253142588e+02
5.859375000000000000e-03,8.388887171279833410e+01,9.597840500024791766e+01,1.042689096018006296e+02,1.108921872099113415e+02,1.165658196448532209e+02
6.103515625000000000e-03,8.359040136304597013e+01,9.568067524563412007e+01,1.039884266336750898e+02,1.106375917926209524e+02,1.163429748496083391e+02
6.347656250000000867e-03,8.328888055902014287e+01,9.537844168685678881e+01,1.037021532092111187e+02,1.103760145201335661e+02,1.161120273982015192e+02
6.591796875000000867e-03,8.298437471152308831e+01,9.507178570954191343e+01,1.034101829487145210e+02,1.101075590199369145e+02,1.158730892307471692e+02
6.835937500000000000e-03,8.267694993419489435e+01,9.476078991081135428e+01,1.031126112456456951e+02,1.098323313062989683e+02,1.156262753352973220e+02
7.080078125000000000e-03,8.236667299117644347e+01,9.444553802829253186e+01,1.028095351759745171e+02,1.095504396681163968e+02,1.153717036121626336e+02
7.324218750000000867e-03,8.205361124472830170e+01,9.412611486877455036e+01,1.025010534067761085e+02,1.092619945555071013e+02,1.151094947363940975e+02
7.568359375000000000e-03,8.173783260288988117e+01,9.380260623663023978e+01,1.021872661042294084e+02,1.089671084653639355e+02,1.148397720187120257e+02
7.812500000000000000e-03,8.141940546725902550e+01,9.347509886211861385e+01,1.018682748411772820e+02,1.086658958260833145e+02,1.145626612651649907e+02
8.056640625000000000e-03,8.109839868097208182e+01,9.314368032968373257e+01,1.015441825044068764e+02,1.083584728816825162e+02,1.142782906358000190e+02
8.300781250000000000e-03,8.077488147696189458e+01,9.280843900636079979e+01,1.012150932018038958e+02,1.080449575755136209e+02,1.139867905026206358e+02
8.544921875000000000e-03,8.044892342656895323e+01,9.246946397040008492e+01,1.008811121695344468e+02,1.077254694337815693e+02,1.136882933071061643e+02
8.789062500000000000e-03,8.012059438857878035e+01,9.212684494021496562e+01,1.005423456794022741e+02,1.074001294490673075e+02,1.133829334175587604e+02
9.033203125000000000e-03,7.978996445875581855e+01,9.178067220375815793e+01,1.001989009465273455e+02,1.070690599640542473e+02,1.130708469865411985e+02
9.277343750000000000e-03,7.945710391994204258e+01,9.143103654842705907e+01,9.985088603748734215e+01,1.067323845556505830e+02,1.127521718086595683e+02
9.521484375000000000e-03,7.912208319278541069e+01,9.107802919159533417e+01,9.949840977905924433e+01,1.063902279196946523e+02,1.124270471789399153e+02
9.765625000000000000e-03,7.878497278716017149e+01,9.072174171186463809e+01,9.914158166769362879e+01,1.060427157564247835e+02,1.120956137520382043e+02
1.000976562500000000e-02,7.844584325433871186e+01,9.036226598112662600e+01,9.878051177985034315e+01,1.056899746568891487e+02,1.117580134025167098e+02
1.025390624999999827e-02,7.810476513997147663e+01,8.999969409752139882e+01,9.841531068331838128e+01,1.053321319904642195e+02,1.114143890864100257e+02
1.049804687500000000e-02,7.776180893792773929e+01,8.963411831937465024e+01,9.804608934963813738e+01,1.049693157936444123e+02,1.110648847042949683e+02
1.074218749999999827e-02,7.741704504504768636e+01,8.926563100019168928e+01,9.767295906773880176e+01,1.046016546602567558e+02,1.107096449660692485e+02
