# t,1.0,2.0,3.0,4.0,5.0
0.000000000000000000e+00,3.250001124235650707e+01,3.596826720688601853e+01,4.127938869897331386e+01,3.758891377654794752e+01,3.601655336679262120e+01
2.500000000000000000e-01,3.107713783547276165e+01,3.269824377859430342e+01,3.971185452370637847e+01,3.924700139693724310e+01,3.648750267645107215e+01
5.000000000000000000e-01,3.160227710765801490e+01,3.318964480256084926e+01,3.688281003022671456e+01,3.887979490664301352e+01,3.600478447999368825e+01
7.500000000000000000e-01,3.018795538234746800e+01,3.024673806767995643e+01,3.107956718406407504e+01,3.582084964522199755e+01,3.686520265752130143e+01
1.000000000000000000e+00,2.658502769355489903e+01,3.254881788761807115e+01,3.234247022789580228e+01,3.465810736203687981e+01,3.721015011661631888e+01
1.250000000000000000e+00,2.406003847433696663e+01,2.850763929759156312e+01,3.028980197348434089e+01,3.515403042812508261e+01,3.517736909874577123e+01
1.500000000000000000e+00,2.225005603657483988e+01,2.693016796958116998e+01,3.022509403110743875e+01,3.432374901520017829e+01,3.307479083125034691e+01
1.750000000000000000e+00,2.212432293034204989e+01,2.596901845001607256e+01,3.295971849599484216e+01,3.428960898618116460e+01,3.247290585285570330e+01
2.000000000000000000e+00,2.158931388104389271e+01,2.735890545658393336e+01,3.186021317734118696e+01,3.199068663546780300e+01,2.994524704164682305e+01
2.250000000000000000e+00,2.664864199334535755e+01,2.615238769534664698e+01,2.788161880382612523e+01,3.186609224738723611e+01,3.313797637785382477e+01
2.500000000000000000e+00,2.569271661591154654e+01,3.008862550434477967e+01,2.754964660739619120e+01,3.630896467675221118e+01,3.645298175335783952e+01
2.750000000000000000e+00,2.795791158426227696e+01,2.944414093385880804e+01,3.160341118815883377e+01,3.559818550261101677e+01,3.626039839949964971e+01
3.000000000000000000e+00,2.920380867211246567e+01,3.221119889308010897e+01,3.054568503513864641e+01,3.361005646627622667e+01,3.505864255809161278e+01
3.250000000000000000e+00,2.792846032651746668e+01,3.085289336892255463e+01,3.440470958194450191e+01,3.626199107876984584e+01,3.529801963879314997e+01
3.500000000000000000e+00,2.724096982613798090e+01,3.057553267939308483e+01,3.608781202919357156e+01,3.831414156540918015e+01,3.747265508229489939e+01
3.750000000000000000e+00,2.897525437872315734e+01,3.154069165410677655e+01,3.572114710363623402e+01,3.625145891934018039e+01,3.785053168583823435e+01
4.000000000000000000e+00,3.023363085776473724e+01,3.259305821029096961e+01,3.430769480436782004e+01,3.732861867842812842e+01,3.863142985585350431e+01
4.250000000000000000e+00,2.917505774158012244e+01,3.276854171305294727e+01,3.286203263475254488e+01,3.621458926900508146e+01,3.867026498714967886e+01
4.500000000000000000e+00,2.609598229315432150e+01,3.171453689579885449e+01,3.155682993853732654e+01,3.519464356996253684e+01,3.538416976243719603e+01
4.750000000000000000e+00,2.807305709194067234e+01,3.290871109194451094e+01,3.329646077755399602e+01,3.674054713903490210e+01,3.567493995340860380e+01
5.000000000000000000e+00,2.709812460028833314e+01,3.177902494715689485e+01,3.286764158028280747e+01,3.447617408310579634e+01,3.715343298730133625e+01
5.250000000000000000e+00,2.716965446973444998e+01,3.338784352410537082e+01,3.154202504656614892e+01,3.751050623690240826e+01,3.683890837276175745e+01
5.500000000000000000e+00,2.720419420321346848e+01,3.222898506876406799e+01,3.372019182057267983e+01,3.930619958285322468e+01,3.540917359598243763e+01
5.750000000000000000e+00,2.594714753408619146e+01,3.186692657709605214e+01,3.278673083110475517e+01,3.756828502815451287e+01,3.631230049831457052e+01
